country,is_eu,year,month,ai_job_count,population,pop_year_used,total_job_count
CY,1,2024,5,22,1358282,2024,2018.0
CY,1,2024,6,15,1358282,2024,1788.0
CY,1,2024,7,21,1358282,2024,1974.0
CY,1,2024,8,12,1358282,2024,1268.0
CY,1,2024,9,21,1358282,2024,2134.0
CY,1,2024,10,11,1358282,2024,2251.0
CY,1,2024,11,17,1358282,2024,1899.0
CY,1,2024,12,18,1358282,2024,2222.0
CY,1,2025,1,25,1358282,2024,1985.0
CY,1,2025,2,53,1358282,2024,2369.0
CY,1,2025,3,52,1358282,2024,1883.0
CY,1,2025,4,24,1358282,2024,1156.0
CY,1,2025,5,31,1358282,2024,3117.0
CY,1,2025,6,37,1358282,2024,1861.0
CY,1,2025,7,42,1358282,2024,1368.0
CY,1,2025,8,24,1358282,2024,1086.0
CY,1,2025,9,32,1358282,2024,1433.0
CY,1,2025,10,33,1358282,2024,2126.0
CY,1,2025,11,24,1358282,2024,1398.0
CY,1,2025,12,11,1358282,2024,1005.0
CY,1,2026,1,0,1358282,2024,4.0
CY,1,2026,2,0,1358282,2024,0.0
CY,1,2026,3,0,1358282,2024,0.0
CY,1,2026,4,0,1358282,2024,0.0
CY,1,2026,5,0,1358282,2024,0.0
CY,1,2026,6,0,1358282,2024,0.0
CY,1,2026,7,0,1358282,2024,0.0
CY,1,2026,8,0,1358282,2024,0.0
CY,1,2026,9,0,1358282,2024,0.0
CY,1,2026,10,0,1358282,2024,0.0
CY,1,2026,11,0,1358282,2024,0.0
CY,1,2026,12,0,1358282,2024,0.0
CZ,1,2018,1,4,10629928,2018,5593.0
CZ,1,2018,2,11,10629928,2018,10313.0
CZ,1,2018,3,32,10629928,2018,25711.0
CZ,1,2018,4,18,10629928,2018,12881.0
CZ,1,2018,5,66,10629928,2018,52089.0
CZ,1,2018,6,35,10629928,2018,26939.0
CZ,1,2018,7,25,10629928,2018,19500.0
CZ,1,2018,8,18,10629928,2018,10935.0
CZ,1,2018,9,46,10629928,2018,31916.0
CZ,1,2018,10,55,10629928,2018,22735.0
CZ,1,2018,11,68,10629928,2018,24582.0
CZ,1,2018,12,59,10629928,2018,22357.0
CZ,1,2019,1,78,10671870,2019,48883.0
CZ,1,2019,2,162,10671870,2019,49298.0
CZ,1,2019,3,58,10671870,2019,31554.0
CZ,1,2019,4,57,10671870,2019,27940.0
CZ,1,2019,5,94,10671870,2019,34669.0
CZ,1,2019,6,79,10671870,2019,25640.0
CZ,1,2019,7,161,10671870,2019,32002.0
CZ,1,2019,8,258,10671870,2019,31752.0
CZ,1,2019,9,219,10671870,2019,38890.0
CZ,1,2019,10,249,10671870,2019,37214.0
CZ,1,2019,11,84,10671870,2019,29479.0
CZ,1,2019,12,64,10671870,2019,27508.0
CZ,1,2020,1,111,10697858,2020,41096.0
CZ,1,2020,2,95,10697858,2020,32283.0
CZ,1,2020,3,73,10697858,2020,26758.0
CZ,1,2020,4,125,10697858,2020,22329.0
CZ,1,2020,5,119,10697858,2020,26995.0
CZ,1,2020,6,139,10697858,2020,33522.0
CZ,1,2020,7,174,10697858,2020,43236.0
CZ,1,2020,8,207,10697858,2020,39425.0
CZ,1,2020,9,203,10697858,2020,35210.0
CZ,1,2020,10,209,10697858,2020,36979.0
CZ,1,2020,11,182,10697858,2020,28025.0
CZ,1,2020,12,175,10697858,2020,25719.0
CZ,1,2021,1,249,10505772,2021,47925.0
CZ,1,2021,2,227,10505772,2021,35773.0
CZ,1,2021,3,267,10505772,2021,39321.0
CZ,1,2021,4,185,10505772,2021,48902.0
CZ,1,2021,5,264,10505772,2021,59981.0
CZ,1,2021,6,241,10505772,2021,58161.0
CZ,1,2021,7,180,10505772,2021,47536.0
CZ,1,2021,8,151,10505772,2021,56816.0
CZ,1,2021,9,117,10505772,2021,56762.0
CZ,1,2021,10,102,10505772,2021,50398.0
CZ,1,2021,11,78,10505772,2021,36880.0
CZ,1,2021,12,230,10505772,2021,59039.0
CZ,1,2022,1,779,10672118,2022,164119.0
CZ,1,2022,2,1257,10672118,2022,177868.0
CZ,1,2022,3,1428,10672118,2022,235829.0
CZ,1,2022,4,399,10672118,2022,95504.0
CZ,1,2022,5,459,10672118,2022,91288.0
CZ,1,2022,6,377,10672118,2022,88403.0
CZ,1,2022,7,334,10672118,2022,103144.0
CZ,1,2022,8,386,10672118,2022,102889.0
CZ,1,2022,9,405,10672118,2022,84398.0
CZ,1,2022,10,321,10672118,2022,68517.0
CZ,1,2022,11,379,10672118,2022,86255.0
CZ,1,2022,12,289,10672118,2022,52089.0
CZ,1,2023,1,447,10864042,2023,102210.0
CZ,1,2023,2,303,10864042,2023,63509.0
CZ,1,2023,3,277,10864042,2023,64726.0
CZ,1,2023,4,226,10864042,2023,46837.0
CZ,1,2023,5,225,10864042,2023,51084.0
CZ,1,2023,6,314,10864042,2023,66384.0
CZ,1,2023,7,236,10864042,2023,46300.0
CZ,1,2023,8,295,10864042,2023,48173.0
CZ,1,2023,9,237,10864042,2023,47457.0
CZ,1,2023,10,325,10864042,2023,56816.0
CZ,1,2023,11,252,10864042,2023,59713.0
CZ,1,2023,12,217,10864042,2023,41935.0
CZ,1,2024,1,420,10905028,2024,98445.0
CZ,1,2024,2,322,10905028,2024,51246.0
CZ,1,2024,3,321,10905028,2024,72099.0
CZ,1,2024,4,296,10905028,2024,63163.0
CZ,1,2024,5,350,10905028,2024,162809.0
CZ,1,2024,6,171,10905028,2024,56470.0
CZ,1,2024,7,252,10905028,2024,69953.0
CZ,1,2024,8,177,10905028,2024,52470.0
CZ,1,2024,9,147,10905028,2024,52270.0
CZ,1,2024,10,231,10905028,2024,50959.0
CZ,1,2024,11,117,10905028,2024,45182.0
CZ,1,2024,12,138,10905028,2024,37350.0
CZ,1,2025,1,396,10905028,2024,100698.0
CZ,1,2025,2,487,10905028,2024,62876.0
CZ,1,2025,3,539,10905028,2024,60229.0
CZ,1,2025,4,411,10905028,2024,52290.0
CZ,1,2025,5,498,10905028,2024,68374.0
CZ,1,2025,6,434,10905028,2024,47979.0
CZ,1,2025,7,454,10905028,2024,50212.0
CZ,1,2025,8,327,10905028,2024,42479.0
CZ,1,2025,9,411,10905028,2024,47947.0
CZ,1,2025,10,511,10905028,2024,47200.0
CZ,1,2025,11,672,10905028,2024,47132.0
CZ,1,2025,12,137,10905028,2024,35751.0
CZ,1,2026,1,11,10905028,2024,1568.0
CZ,1,2026,2,0,10905028,2024,0.0
CZ,1,2026,3,0,10905028,2024,0.0
CZ,1,2026,4,0,10905028,2024,0.0
CZ,1,2026,5,0,10905028,2024,0.0
CZ,1,2026,6,0,10905028,2024,0.0
CZ,1,2026,7,0,10905028,2024,0.0
CZ,1,2026,8,0,10905028,2024,0.0
CZ,1,2026,9,0,10905028,2024,0.0
CZ,1,2026,10,0,10905028,2024,0.0
CZ,1,2026,11,0,10905028,2024,0.0
CZ,1,2026,12,0,10905028,2024,0.0
DE,1,2018,1,372,82905782,2018,74492.0
DE,1,2018,2,641,82905782,2018,113506.0
DE,1,2018,3,2732,82905782,2018,528230.0
DE,1,2018,4,3307,82905782,2018,582608.0
DE,1,2018,5,5032,82905782,2018,857345.0
DE,1,2018,6,3210,82905782,2018,508139.0
DE,1,2018,7,4357,82905782,2018,570410.0
DE,1,2018,8,3568,82905782,2018,521463.0
DE,1,2018,9,3322,82905782,2018,446796.0
DE,1,2018,10,3822,82905782,2018,673107.0
DE,1,2018,11,4235,82905782,2018,811229.0
DE,1,2018,12,3837,82905782,2018,555811.0
DE,1,2019,1,4850,83092962,2019,926330.0
DE,1,2019,2,4765,83092962,2019,745832.0
DE,1,2019,3,5560,83092962,2019,753027.0
DE,1,2019,4,4398,83092962,2019,608807.0
DE,1,2019,5,3776,83092962,2019,572311.0
DE,1,2019,6,4104,83092962,2019,684198.0
DE,1,2019,7,5846,83092962,2019,840857.0
DE,1,2019,8,4909,83092962,2019,571293.0
DE,1,2019,9,5611,83092962,2019,692563.0
DE,1,2019,10,5390,83092962,2019,647234.0
DE,1,2019,11,5715,83092962,2019,635717.0
DE,1,2019,12,5623,83092962,2019,600655.0
DE,1,2020,1,5865,83160871,2020,913172.0
DE,1,2020,2,6573,83160871,2020,802556.0
DE,1,2020,3,5621,83160871,2020,722895.0
DE,1,2020,4,2586,83160871,2020,332901.0
DE,1,2020,5,4400,83160871,2020,620438.0
DE,1,2020,6,3305,83160871,2020,497773.0
DE,1,2020,7,6151,83160871,2020,834012.0
DE,1,2020,8,5472,83160871,2020,644042.0
DE,1,2020,9,7318,83160871,2020,875262.0
DE,1,2020,10,6975,83160871,2020,952420.0
DE,1,2020,11,6854,83160871,2020,924765.0
DE,1,2020,12,5674,83160871,2020,697211.0
DE,1,2021,1,9752,83196078,2021,1067108.0
DE,1,2021,2,7112,83196078,2021,858768.0
DE,1,2021,3,7869,83196078,2021,889223.0
DE,1,2021,4,5516,83196078,2021,525249.0
DE,1,2021,5,7245,83196078,2021,644905.0
DE,1,2021,6,3687,83196078,2021,421633.0
DE,1,2021,7,4311,83196078,2021,445516.0
DE,1,2021,8,4705,83196078,2021,507133.0
DE,1,2021,9,6094,83196078,2021,523030.0
DE,1,2021,10,8608,83196078,2021,767226.0
DE,1,2021,11,5174,83196078,2021,542296.0
DE,1,2021,12,8615,83196078,2021,853547.0
DE,1,2022,1,8350,83177813,2022,962635.0
DE,1,2022,2,8042,83177813,2022,983817.0
DE,1,2022,3,10057,83177813,2022,1258050.0
DE,1,2022,4,8565,83177813,2022,933346.0
DE,1,2022,5,6828,83177813,2022,720145.0
DE,1,2022,6,8422,83177813,2022,923428.0
DE,1,2022,7,11044,83177813,2022,1283881.0
DE,1,2022,8,17866,83177813,2022,1710432.0
DE,1,2022,9,10293,83177813,2022,1149134.0
DE,1,2022,10,11310,83177813,2022,990458.0
DE,1,2022,11,11859,83177813,2022,1281796.0
DE,1,2022,12,8072,83177813,2022,884182.0
DE,1,2023,1,8107,83287273,2023,1028388.0
DE,1,2023,2,8920,83287273,2023,974331.0
DE,1,2023,3,9264,83287273,2023,1006836.0
DE,1,2023,4,8004,83287273,2023,1038475.0
DE,1,2023,5,10171,83287273,2023,1125868.0
DE,1,2023,6,10089,83287273,2023,1248775.0
DE,1,2023,7,7956,83287273,2023,883378.0
DE,1,2023,8,6140,83287273,2023,723568.0
DE,1,2023,9,6321,83287273,2023,785937.0
DE,1,2023,10,7278,83287273,2023,1071563.0
DE,1,2023,11,5492,83287273,2023,675955.0
DE,1,2023,12,5451,83287273,2023,640835.0
DE,1,2024,1,7367,83516593,2024,1090515.0
DE,1,2024,2,6698,83516593,2024,808489.0
DE,1,2024,3,6871,83516593,2024,975469.0
DE,1,2024,4,8803,83516593,2024,1152474.0
DE,1,2024,5,7980,83516593,2024,972289.0
DE,1,2024,6,6021,83516593,2024,818660.0
DE,1,2024,7,7891,83516593,2024,782264.0
DE,1,2024,8,5862,83516593,2024,744110.0
DE,1,2024,9,5348,83516593,2024,767078.0
DE,1,2024,10,5350,83516593,2024,772621.0
DE,1,2024,11,4465,83516593,2024,584531.0
DE,1,2024,12,5325,83516593,2024,733472.0
DE,1,2025,1,9143,83516593,2024,1336811.0
DE,1,2025,2,9362,83516593,2024,793029.0
DE,1,2025,3,6630,83516593,2024,714631.0
DE,1,2025,4,6207,83516593,2024,652191.0
DE,1,2025,5,5622,83516593,2024,658014.0
DE,1,2025,6,5983,83516593,2024,585797.0
DE,1,2025,7,6608,83516593,2024,669375.0
DE,1,2025,8,7198,83516593,2024,610108.0
DE,1,2025,9,6014,83516593,2024,540879.0
DE,1,2025,10,6824,83516593,2024,504783.0
DE,1,2025,11,6019,83516593,2024,428772.0
DE,1,2025,12,3788,83516593,2024,600802.0
DE,1,2026,1,172,83516593,2024,22225.0
DE,1,2026,2,0,83516593,2024,0.0
DE,1,2026,3,0,83516593,2024,0.0
DE,1,2026,4,0,83516593,2024,0.0
DE,1,2026,5,0,83516593,2024,0.0
DE,1,2026,6,0,83516593,2024,0.0
DE,1,2026,7,0,83516593,2024,0.0
DE,1,2026,8,0,83516593,2024,0.0
DE,1,2026,9,0,83516593,2024,0.0
DE,1,2026,10,0,83516593,2024,0.0
DE,1,2026,11,0,83516593,2024,0.0
DE,1,2026,12,0,83516593,2024,0.0
DK,1,2018,1,0,5793636,2018,43.0
DK,1,2018,2,0,5793636,2018,60.0
DK,1,2018,3,1,5793636,2018,145.0
DK,1,2018,4,0,5793636,2018,153.0
DK,1,2018,5,2,5793636,2018,228.0
DK,1,2018,6,26,5793636,2018,1925.0
DK,1,2018,7,0,5793636,2018,249.0
DK,1,2018,8,3,5793636,2018,1172.0
DK,1,2018,9,6,5793636,2018,1123.0
DK,1,2018,10,10,5793636,2018,1028.0
DK,1,2018,11,24,5793636,2018,1730.0
DK,1,2018,12,93,5793636,2018,7093.0
DK,1,2019,1,73,5814422,2019,6570.0
DK,1,2019,2,81,5814422,2019,8595.0
DK,1,2019,3,88,5814422,2019,7690.0
DK,1,2019,4,48,5814422,2019,4490.0
DK,1,2019,5,50,5814422,2019,4540.0
DK,1,2019,6,80,5814422,2019,3865.0
DK,1,2019,7,76,5814422,2019,6297.0
DK,1,2019,8,56,5814422,2019,5076.0
DK,1,2019,9,97,5814422,2019,10379.0
DK,1,2019,10,139,5814422,2019,12360.0
DK,1,2019,11,122,5814422,2019,10613.0
DK,1,2019,12,124,5814422,2019,7896.0
DK,1,2020,1,108,5831404,2020,12235.0
DK,1,2020,2,142,5831404,2020,13349.0
DK,1,2020,3,127,5831404,2020,11175.0
DK,1,2020,4,120,5831404,2020,10099.0
DK,1,2020,5,224,5831404,2020,21991.0
DK,1,2020,6,376,5831404,2020,28820.0
DK,1,2020,7,423,5831404,2020,36229.0
DK,1,2020,8,480,5831404,2020,38249.0
DK,1,2020,9,656,5831404,2020,48568.0
DK,1,2020,10,708,5831404,2020,56743.0
DK,1,2020,11,638,5831404,2020,47880.0
DK,1,2020,12,541,5831404,2020,41957.0
DK,1,2021,1,564,5856733,2021,47348.0
DK,1,2021,2,538,5856733,2021,41662.0
DK,1,2021,3,835,5856733,2021,57649.0
DK,1,2021,4,728,5856733,2021,54679.0
DK,1,2021,5,656,5856733,2021,58825.0
DK,1,2021,6,753,5856733,2021,50125.0
DK,1,2021,7,737,5856733,2021,46722.0
DK,1,2021,8,434,5856733,2021,35498.0
DK,1,2021,9,473,5856733,2021,37343.0
DK,1,2021,10,458,5856733,2021,38403.0
DK,1,2021,11,343,5856733,2021,29383.0
DK,1,2021,12,489,5856733,2021,35115.0
DK,1,2022,1,597,5903037,2022,42821.0
DK,1,2022,2,644,5903037,2022,44617.0
DK,1,2022,3,750,5903037,2022,62839.0
DK,1,2022,4,718,5903037,2022,57232.0
DK,1,2022,5,373,5903037,2022,37188.0
DK,1,2022,6,594,5903037,2022,44144.0
DK,1,2022,7,424,5903037,2022,30221.0
DK,1,2022,8,542,5903037,2022,49092.0
DK,1,2022,9,525,5903037,2022,45313.0
DK,1,2022,10,416,5903037,2022,34162.0
DK,1,2022,11,543,5903037,2022,41110.0
DK,1,2022,12,519,5903037,2022,36271.0
DK,1,2023,1,732,5946952,2023,49872.0
DK,1,2023,2,897,5946952,2023,63096.0
DK,1,2023,3,1132,5946952,2023,69607.0
DK,1,2023,4,1237,5946952,2023,72275.0
DK,1,2023,5,1118,5946952,2023,75775.0
DK,1,2023,6,1060,5946952,2023,66301.0
DK,1,2023,7,1351,5946952,2023,59023.0
DK,1,2023,8,700,5946952,2023,38222.0
DK,1,2023,9,760,5946952,2023,32093.0
DK,1,2023,10,697,5946952,2023,34123.0
DK,1,2023,11,713,5946952,2023,33530.0
DK,1,2023,12,686,5946952,2023,37152.0
DK,1,2024,1,1082,5976992,2024,54103.0
DK,1,2024,2,1038,5976992,2024,51050.0
DK,1,2024,3,1047,5976992,2024,50825.0
DK,1,2024,4,1099,5976992,2024,53471.0
DK,1,2024,5,918,5976992,2024,53138.0
DK,1,2024,6,832,5976992,2024,45891.0
DK,1,2024,7,683,5976992,2024,36323.0
DK,1,2024,8,844,5976992,2024,47755.0
DK,1,2024,9,796,5976992,2024,41382.0
DK,1,2024,10,712,5976992,2024,38833.0
DK,1,2024,11,688,5976992,2024,33454.0
DK,1,2024,12,711,5976992,2024,38130.0
DK,1,2025,1,991,5976992,2024,53381.0
DK,1,2025,2,938,5976992,2024,41531.0
DK,1,2025,3,1047,5976992,2024,38825.0
DK,1,2025,4,799,5976992,2024,34461.0
DK,1,2025,5,679,5976992,2024,28811.0
DK,1,2025,6,665,5976992,2024,23905.0
DK,1,2025,7,723,5976992,2024,21938.0
DK,1,2025,8,576,5976992,2024,21387.0
DK,1,2025,9,1064,5976992,2024,37531.0
DK,1,2025,10,1156,5976992,2024,31364.0
DK,1,2025,11,1078,5976992,2024,24249.0
DK,1,2025,12,244,5976992,2024,20399.0
DK,1,2026,1,16,5976992,2024,277.0
DK,1,2026,2,0,5976992,2024,0.0
DK,1,2026,3,0,5976992,2024,0.0
DK,1,2026,4,0,5976992,2024,0.0
DK,1,2026,5,0,5976992,2024,0.0
DK,1,2026,6,0,5976992,2024,0.0
DK,1,2026,7,0,5976992,2024,0.0
DK,1,2026,8,0,5976992,2024,0.0
DK,1,2026,9,0,5976992,2024,0.0
DK,1,2026,10,0,5976992,2024,0.0
DK,1,2026,11,0,5976992,2024,0.0
DK,1,2026,12,0,5976992,2024,0.0
DZ,0,2018,1,0,42505035,2018,
DZ,0,2018,2,0,42505035,2018,
DZ,0,2018,3,2,42505035,2018,
DZ,0,2018,4,0,42505035,2018,
DZ,0,2018,5,1,42505035,2018,
DZ,0,2018,6,2,42505035,2018,
DZ,0,2018,7,1,42505035,2018,
DZ,0,2018,8,3,42505035,2018,
DZ,0,2018,9,9,42505035,2018,
DZ,0,2018,10,8,42505035,2018,
DZ,0,2018,11,15,42505035,2018,
DZ,0,2018,12,7,42505035,2018,
DZ,0,2019,1,25,43294546,2019,
DZ,0,2019,2,12,43294546,2019,
DZ,0,2019,3,22,43294546,2019,
DZ,0,2019,4,9,43294546,2019,
DZ,0,2019,5,10,43294546,2019,
DZ,0,2019,6,3,43294546,2019,
DZ,0,2019,7,16,43294546,2019,
DZ,0,2019,8,12,43294546,2019,
DZ,0,2019,9,7,43294546,2019,
DZ,0,2019,10,24,43294546,2019,
DZ,0,2019,11,30,43294546,2019,
DZ,0,2019,12,7,43294546,2019,
DZ,0,2020,1,28,44042091,2020,
DZ,0,2020,2,64,44042091,2020,
DZ,0,2020,3,36,44042091,2020,
DZ,0,2020,4,53,44042091,2020,
DZ,0,2020,5,38,44042091,2020,
DZ,0,2020,6,178,44042091,2020,
DZ,0,2020,7,214,44042091,2020,
DZ,0,2020,8,184,44042091,2020,
DZ,0,2020,9,177,44042091,2020,
DZ,0,2020,10,187,44042091,2020,
DZ,0,2020,11,130,44042091,2020,
DZ,0,2020,12,90,44042091,2020,
DZ,0,2021,1,152,44761099,2021,
DZ,0,2021,2,116,44761099,2021,
DZ,0,2021,3,101,44761099,2021,
DZ,0,2021,4,168,44761099,2021,
DZ,0,2021,5,58,44761099,2021,
DZ,0,2021,6,91,44761099,2021,
DZ,0,2021,7,44,44761099,2021,
DZ,0,2021,8,67,44761099,2021,
DZ,0,2021,9,11,44761099,2021,
DZ,0,2021,10,12,44761099,2021,
DZ,0,2021,11,28,44761099,2021,
DZ,0,2021,12,25,44761099,2021,
DZ,0,2022,1,48,45477389,2022,
DZ,0,2022,2,16,45477389,2022,
DZ,0,2022,3,23,45477389,2022,
DZ,0,2022,4,53,45477389,2022,
DZ,0,2022,5,23,45477389,2022,
DZ,0,2022,6,18,45477389,2022,
DZ,0,2022,7,10,45477389,2022,
DZ,0,2022,8,10,45477389,2022,
DZ,0,2022,9,28,45477389,2022,
DZ,0,2022,10,22,45477389,2022,
DZ,0,2022,11,17,45477389,2022,
DZ,0,2022,12,14,45477389,2022,
DZ,0,2023,1,41,46164219,2023,
DZ,0,2023,2,30,46164219,2023,
DZ,0,2023,3,12,46164219,2023,
DZ,0,2023,4,10,46164219,2023,
DZ,0,2023,5,16,46164219,2023,
DZ,0,2023,6,21,46164219,2023,
DZ,0,2023,7,16,46164219,2023,
DZ,0,2023,8,11,46164219,2023,
DZ,0,2023,9,11,46164219,2023,
DZ,0,2023,10,14,46164219,2023,
DZ,0,2023,11,10,46164219,2023,
DZ,0,2023,12,15,46164219,2023,
DZ,0,2024,1,23,46814308,2024,
DZ,0,2024,2,11,46814308,2024,
DZ,0,2024,3,18,46814308,2024,
DZ,0,2024,4,3,46814308,2024,
DZ,0,2024,5,8,46814308,2024,
DZ,0,2024,6,8,46814308,2024,
DZ,0,2024,7,9,46814308,2024,
DZ,0,2024,8,6,46814308,2024,
DZ,0,2024,9,17,46814308,2024,
DZ,0,2024,10,24,46814308,2024,
DZ,0,2024,11,17,46814308,2024,
DZ,0,2024,12,14,46814308,2024,
DZ,0,2025,1,177,46814308,2024,
DZ,0,2025,2,195,46814308,2024,
DZ,0,2025,3,286,46814308,2024,
DZ,0,2025,4,82,46814308,2024,
DZ,0,2025,5,168,46814308,2024,
DZ,0,2025,6,189,46814308,2024,
DZ,0,2025,7,349,46814308,2024,
DZ,0,2025,8,297,46814308,2024,
DZ,0,2025,9,313,46814308,2024,
DZ,0,2025,10,134,46814308,2024,
DZ,0,2025,11,117,46814308,2024,
DZ,0,2025,12,23,46814308,2024,
DZ,0,2026,1,0,46814308,2024,
DZ,0,2026,2,0,46814308,2024,
DZ,0,2026,3,0,46814308,2024,
DZ,0,2026,4,0,46814308,2024,
DZ,0,2026,5,0,46814308,2024,
DZ,0,2026,6,0,46814308,2024,
DZ,0,2026,7,0,46814308,2024,
DZ,0,2026,8,0,46814308,2024,
DZ,0,2026,9,0,46814308,2024,
DZ,0,2026,10,0,46814308,2024,
DZ,0,2026,11,0,46814308,2024,
DZ,0,2026,12,0,46814308,2024,
EE,1,2018,1,1,1321977,2018,37.0
EE,1,2018,2,0,1321977,2018,91.0
EE,1,2018,3,12,1321977,2018,2118.0
EE,1,2018,4,3,1321977,2018,2179.0
EE,1,2018,5,9,1321977,2018,5911.0
EE,1,2018,6,4,1321977,2018,4331.0
EE,1,2018,7,2,1321977,2018,408.0
EE,1,2018,8,4,1321977,2018,179.0
EE,1,2018,9,4,1321977,2018,516.0
EE,1,2018,10,0,1321977,2018,359.0
EE,1,2018,11,7,1321977,2018,1360.0
EE,1,2018,12,16,1321977,2018,4609.0
EE,1,2019,1,11,1326898,2019,8373.0
EE,1,2019,2,11,1326898,2019,5036.0
EE,1,2019,3,17,1326898,2019,6912.0
EE,1,2019,4,12,1326898,2019,6417.0
EE,1,2019,5,15,1326898,2019,7031.0
EE,1,2019,6,15,1326898,2019,5757.0
EE,1,2019,7,14,1326898,2019,4898.0
EE,1,2019,8,11,1326898,2019,4580.0
EE,1,2019,9,15,1326898,2019,4813.0
EE,1,2019,10,14,1326898,2019,4621.0
EE,1,2019,11,17,1326898,2019,4423.0
EE,1,2019,12,4,1326898,2019,4203.0
EE,1,2020,1,6,1329522,2020,6440.0
EE,1,2020,2,10,1329522,2020,7204.0
EE,1,2020,3,11,1329522,2020,5016.0
EE,1,2020,4,8,1329522,2020,4352.0
EE,1,2020,5,10,1329522,2020,6097.0
EE,1,2020,6,3,1329522,2020,6162.0
EE,1,2020,7,27,1329522,2020,8697.0
EE,1,2020,8,16,1329522,2020,7388.0
EE,1,2020,9,26,1329522,2020,6548.0
EE,1,2020,10,8,1329522,2020,5367.0
EE,1,2020,11,8,1329522,2020,2446.0
EE,1,2020,12,16,1329522,2020,3514.0
EE,1,2021,1,24,1330932,2021,6493.0
EE,1,2021,2,11,1330932,2021,2981.0
EE,1,2021,3,22,1330932,2021,4752.0
EE,1,2021,4,47,1330932,2021,10192.0
EE,1,2021,5,36,1330932,2021,13295.0
EE,1,2021,6,38,1330932,2021,8740.0
EE,1,2021,7,73,1330932,2021,7284.0
EE,1,2021,8,47,1330932,2021,7684.0
EE,1,2021,9,15,1330932,2021,11890.0
EE,1,2021,10,43,1330932,2021,12210.0
EE,1,2021,11,32,1330932,2021,10291.0
EE,1,2021,12,42,1330932,2021,16914.0
EE,1,2022,1,23,1348840,2022,19352.0
EE,1,2022,2,17,1348840,2022,13877.0
EE,1,2022,3,37,1348840,2022,23416.0
EE,1,2022,4,18,1348840,2022,13006.0
EE,1,2022,5,15,1348840,2022,11737.0
EE,1,2022,6,35,1348840,2022,13582.0
EE,1,2022,7,38,1348840,2022,8361.0
EE,1,2022,8,62,1348840,2022,11398.0
EE,1,2022,9,44,1348840,2022,7202.0
EE,1,2022,10,86,1348840,2022,6936.0
EE,1,2022,11,84,1348840,2022,13106.0
EE,1,2022,12,48,1348840,2022,4978.0
EE,1,2023,1,69,1370286,2023,13513.0
EE,1,2023,2,119,1370286,2023,8795.0
EE,1,2023,3,104,1370286,2023,9433.0
EE,1,2023,4,51,1370286,2023,7392.0
EE,1,2023,5,41,1370286,2023,6265.0
EE,1,2023,6,55,1370286,2023,6622.0
EE,1,2023,7,15,1370286,2023,5283.0
EE,1,2023,8,13,1370286,2023,4930.0
EE,1,2023,9,10,1370286,2023,3830.0
EE,1,2023,10,20,1370286,2023,3267.0
EE,1,2023,11,37,1370286,2023,6361.0
EE,1,2023,12,34,1370286,2023,4059.0
EE,1,2024,1,69,1372341,2024,9089.0
EE,1,2024,2,41,1372341,2024,5713.0
EE,1,2024,3,18,1372341,2024,9089.0
EE,1,2024,4,72,1372341,2024,8837.0
EE,1,2024,5,37,1372341,2024,9695.0
EE,1,2024,6,25,1372341,2024,6769.0
EE,1,2024,7,17,1372341,2024,6191.0
EE,1,2024,8,10,1372341,2024,4776.0
EE,1,2024,9,13,1372341,2024,4349.0
EE,1,2024,10,21,1372341,2024,3457.0
EE,1,2024,11,15,1372341,2024,3901.0
EE,1,2024,12,10,1372341,2024,3020.0
EE,1,2025,1,70,1372341,2024,10801.0
EE,1,2025,2,42,1372341,2024,7714.0
EE,1,2025,3,45,1372341,2024,6973.0
EE,1,2025,4,32,1372341,2024,7257.0
EE,1,2025,5,41,1372341,2024,6731.0
EE,1,2025,6,44,1372341,2024,6874.0
EE,1,2025,7,30,1372341,2024,5518.0
EE,1,2025,8,27,1372341,2024,5694.0
EE,1,2025,9,32,1372341,2024,5309.0
EE,1,2025,10,66,1372341,2024,5131.0
EE,1,2025,11,43,1372341,2024,4246.0
EE,1,2025,12,8,1372341,2024,3517.0
EE,1,2026,1,1,1372341,2024,237.0
EE,1,2026,2,0,1372341,2024,0.0
EE,1,2026,3,0,1372341,2024,0.0
EE,1,2026,4,0,1372341,2024,0.0
EE,1,2026,5,0,1372341,2024,0.0
EE,1,2026,6,0,1372341,2024,0.0
EE,1,2026,7,0,1372341,2024,0.0
EE,1,2026,8,0,1372341,2024,0.0
EE,1,2026,9,0,1372341,2024,0.0
EE,1,2026,10,0,1372341,2024,0.0
EE,1,2026,11,0,1372341,2024,0.0
EE,1,2026,12,0,1372341,2024,0.0
EG,0,2018,1,0,105682094,2018,
EG,0,2018,2,0,105682094,2018,
EG,0,2018,3,0,105682094,2018,
EG,0,2018,4,0,105682094,2018,
EG,0,2018,5,0,105682094,2018,
EG,0,2018,6,0,105682094,2018,
EG,0,2018,7,4,105682094,2018,
EG,0,2018,8,13,105682094,2018,
EG,0,2018,9,37,105682094,2018,
EG,0,2018,10,48,105682094,2018,
EG,0,2018,11,74,105682094,2018,
EG,0,2018,12,66,105682094,2018,
EG,0,2019,1,43,107553158,2019,
EG,0,2019,2,66,107553158,2019,
EG,0,2019,3,106,107553158,2019,
EG,0,2019,4,63,107553158,2019,
EG,0,2019,5,102,107553158,2019,
EG,0,2019,6,99,107553158,2019,
EG,0,2019,7,103,107553158,2019,
EG,0,2019,8,55,107553158,2019,
