from,to,round,deals,value
Spain (EU),United Kingdom (EU),Angel,1,153110
Australia (Else),Guernsey (Else),Convertible Note,1,2326368
Bulgaria (EU),United Kingdom (EU),Convertible Note,1,13590
United Kingdom (EU),United Kingdom (EU),Corporate Round,1,10533586
Canada (Else),Ireland (EU),Debt Financing,1,96738775
Canada (Else),United Kingdom (EU),Debt Financing,1,96738775
Ireland (EU),United Kingdom (EU),Debt Financing,1,96738775
California (US),Portugal (EU),Equity Crowdfunding,1,4169650
United Kingdom (EU),United Kingdom (EU),Equity Crowdfunding,2,1727886
United Kingdom (EU),United Kingdom (EU),Grant,2,6210980
New York (US),United Kingdom (EU),Post IPO Equity,1,541000000
United Kingdom (EU),United Kingdom (EU),Pre Seed,3,317970
California (US),Texas (US),Pre Seed,1,245281
New York (US),Texas (US),Pre Seed,1,245281
Turkey (Else),United Kingdom (EU),Pre Seed,1,2125000
India (Else),United Kingdom (EU),Pre Seed,1,75554
California (US),United Kingdom (EU),Pre Seed,2,110264
United Kingdom (EU),United Kingdom (EU),Private Equity,2,108982937
Illinois (US),United Kingdom (EU),Private Equity,1,32855583
California (US),Pennsylvania (US),Seed,46,59761744
France (EU),Hong Kong (Else),Seed,2,766667
France (EU),Pennsylvania (US),Seed,1,466667
Hong Kong (Else),Massachusetts (US),Seed,2,691667
Hong Kong (Else),New York (US),Seed,6,3330742
Hong Kong (Else),Pennsylvania (US),Seed,1,466667
Hong Kong (Else),United Kingdom (EU),Seed,4,3175269
Massachusetts (US),Pennsylvania (US),Seed,7,3078119
New York (US),Pennsylvania (US),Seed,27,18286808
Pennsylvania (US),United Kingdom (EU),Seed,5,3795127
New Jersey (US),Switzerland (EU),Seed,1,500000
New Jersey (US),United Kingdom (EU),Seed,2,900000
India (Else),Pennsylvania (US),Seed,1,480000
Finland (EU),Washington (US),Seed,1,44000
Estonia (EU),United Kingdom (EU),Seed,3,2300000
Illinois (US),United Kingdom (EU),Seed,9,4487418
New York (US),Poland (EU),Seed,4,1413179
Ukraine (Else),United Kingdom (EU),Seed,3,925333
Ukraine (Else),Washington (US),Seed,2,456000
California (US),New Zealand (Else),Seed,5,4658333
Estonia (EU),New Zealand (Else),Seed,1,1000000
New Zealand (Else),Texas (US),Seed,1,1000000
New Zealand (Else),United Kingdom (EU),Seed,1,1500000
Texas (US),United Kingdom (EU),Seed,10,7336418
Italy (EU),Luxembourg (EU),Seed,1,650000
Denmark (EU),United Kingdom (EU),Seed,2,750000
California (US),Poland (EU),Seed,3,1012867
China (Else),Massachusetts (US),Seed,3,838971
China (Else),New York (US),Seed,4,1366176
China (Else),Pennsylvania (US),Seed,1,162500
Finland (EU),France (EU),Seed,2,1077778
Ohio (US),The Netherlands (EU),Seed,1,109640
Ohio (US),United Kingdom (EU),Seed,2,275086
Poland (EU),The Netherlands (EU),Seed,1,60000
Connecticut (US),The Netherlands (EU),Seed,1,3100000
France (EU),Poland (EU),Seed,1,156563
California (US),Denmark (EU),Seed,2,4850000
District of Columbia (US),India (Else),Seed,1,1600000
Germany (EU),Massachusetts (US),Series A,4,12028571
Massachusetts (US),The Netherlands (EU),Series A,1,7833333
Massachusetts (US),Massachusetts (US),Series A,39,229604939
Estonia (EU),Germany (EU),Series A,1,2666667
Estonia (EU),New York (US),Series A,1,2666667
Georgia (US),United Kingdom (EU),Series A,1,5331369
Israel (Else),Massachusetts (US),Series A,5,24520000
California (US),The Netherlands (EU),Series A,1,2284600
The Netherlands (EU),United Kingdom (EU),Series A,2,10315603
Isle of Man (Else),United Kingdom (EU),Series A,2,5884568
California (US),Iceland (EU),Series A,1,4875000
Canada (Else),Iceland (EU),Series A,1,4875000
Iceland (EU),Iceland (EU),Series A,1,3250000
California (US),Ukraine (Else),Series A,5,44122595
France (EU),Ukraine (Else),Series A,1,1500000
France (EU),Virginia (US),Series A,1,1500000
New York (US),Ukraine (Else),Series A,4,6013158
New York (US),Virginia (US),Series A,12,49052692
Ukraine (Else),United Kingdom (EU),Series A,2,7622736
Ukraine (Else),Virginia (US),Series A,1,1500000
United Kingdom (EU),Virginia (US),Series A,3,4314857
Isle of Man (Else),The Netherlands (EU),Series A,1,1841641
Austria (EU),United Kingdom (EU),Series A,1,2100000
Massachusetts (US),New Jersey (US),Series A,9,70636558
New Jersey (US),United Kingdom (EU),Series A,2,22530044
North Carolina (US),United Kingdom (EU),Series A,1,23100000
United Arab Emirates (Else),United Kingdom (EU),Series A,1,3040849
Massachusetts (US),New York (US),Series A,56,234305061
Tennessee (US),United Kingdom (EU),Series A,1,8357409
Luxembourg (EU),South Africa (Else),Series A,1,4800000
Luxembourg (EU),Sweden (EU),Series A,1,4800000
California (US),Turkey (Else),Series A,1,2000000
France (EU),Turkey (Else),Series A,1,2000000
Connecticut (US),United Kingdom (EU),Series A,5,13742143
Pennsylvania (US),United Kingdom (EU),Series A,3,20279879
Germany (EU),Japan (Else),Series B,1,6800000
Japan (Else),New York (US),Series B,6,36571429
California (US),Illinois (US),Series B,20,145580154
Massachusetts (US),United Kingdom (EU),Series B,5,31257159
Belgium (EU),United Kingdom (EU),Series B,1,20149585
California (US),Iowa (US),Series B,1,14000000
Iowa (US),Massachusetts (US),Series B,1,14000000
Denmark (EU),Massachusetts (US),Series B,1,14100000
Denmark (EU),United Kingdom (EU),Series B,1,14100000
Massachusetts (US),The Netherlands (EU),Series B,1,9400000
The Netherlands (EU),United Kingdom (EU),Series B,1,9400000
Canada (Else),United Kingdom (EU),Series B,1,14043976
Switzerland (EU),United Kingdom (EU),Series C,1,21000000
Spain (EU),United Kingdom (EU),Series C,1,4493611
California (US),New York (US),Series D,29,813065264
California (US),Sweden (EU),Series D,5,49742471
New York (US),Sweden (EU),Series D,2,16476188
Massachusetts (US),United Kingdom (EU),Series Unknown,4,17587735
Denmark (EU),United Kingdom (EU),Series Unknown,1,11319433
Norway (EU),Texas (US),Series Unknown,1,2516255
Norway (EU),United Kingdom (EU),Series Unknown,1,3774382
Texas (US),United Kingdom (EU),Series Unknown,1,3774382
Israel (Else),United Kingdom (EU),Series Unknown,1,911813
Australia (Else),Georgia (US),Series Unknown,1,1919915
Australia (Else),Massachusetts (US),Series Unknown,2,9586804
Australia (Else),Switzerland (EU),Series Unknown,1,1919915
Georgia (US),Massachusetts (US),Series Unknown,1,1919915
Georgia (US),Switzerland (EU),Series Unknown,1,1919915
Georgia (US),United Kingdom (EU),Series Unknown,5,51952720
Massachusetts (US),Switzerland (EU),Series Unknown,1,1919915
Jersey (Else),United Kingdom (EU),Series Unknown,1,1603595
Ireland (EU),New York (US),Series Unknown,1,3320000
Ireland (EU),United Kingdom (EU),Series Unknown,1,6640000
New Jersey (US),United Kingdom (EU),Series Unknown,1,2289653
California (US),Portugal (EU),Series Unknown,1,600000
California (US),Virginia (US),Series Unknown,5,52416144
Portugal (EU),United Kingdom (EU),Series Unknown,1,900000
Portugal (EU),Virginia (US),Series Unknown,1,600000
United Kingdom (EU),Virginia (US),Series Unknown,3,7400000
Austria (EU),United Kingdom (EU),Series Unknown,1,2353584
France (EU),New York (US),Series Unknown,2,615692
Michigan (US),United Kingdom (EU),Series Unknown,2,9100000
South Africa (Else),United Kingdom (EU),Series Unknown,1,15795602
Turkey (Else),United Kingdom (EU),Series Unknown,1,3284509
China (Else),Georgia (US),Series Unknown,1,3315926
China (Else),United Kingdom (EU),Series Unknown,1,4973889
Ohio (US),United Kingdom (EU),Series Unknown,1,1675365
Pennsylvania (US),United Kingdom (EU),Series Unknown,1,1280113
California (US),Germany (EU),Angel,1,700000
New York (US),Pennsylvania (US),Angel,1,150000
California (US),Massachusetts (US),Angel,2,456250
Massachusetts (US),Massachusetts (US),Angel,4,991667
California (US),Florida (US),Angel,1,500000
California (US),Washington (US),Angel,2,1346875
Texas (US),Washington (US),Angel,1,712500
Washington (US),Washington (US),Angel,4,1532411
California (US),New York (US),Angel,15,12554855
France (EU),New York (US),Angel,2,581250
California (US),Connecticut (US),Angel,1,937500
China (Else),Connecticut (US),Angel,1,375000
Connecticut (US),New York (US),Angel,2,671250
Bulgaria (EU),California (US),Angel,1,309375
Bulgaria (EU),France (EU),Angel,1,206250
Bulgaria (EU),New York (US),Angel,1,206250
Bulgaria (EU),Washington (US),Angel,1,412500
France (EU),Washington (US),Angel,1,412500
New York (US),Washington (US),Angel,2,540500
California (US),Pennsylvania (US),Angel,2,488167
California (US),United States (US),Angel,3,579167
Pennsylvania (US),Russian Federation (Else),Angel,1,276000
Pennsylvania (US),United States (US),Angel,2,350167
Russian Federation (Else),United States (US),Angel,1,276000
New York (US),Texas (US),Angel,2,870909
Texas (US),United Kingdom (EU),Angel,1,340909
California (US),New Jersey (US),Angel,2,438333
New Jersey (US),New York (US),Angel,1,1083333
Colorado (US),District of Columbia (US),Angel,2,413714
Colorado (US),Illinois (US),Angel,1,128000
Colorado (US),New York (US),Angel,2,236750
Colorado (US),Washington (US),Angel,1,128000
District of Columbia (US),Illinois (US),Angel,1,128000
District of Columbia (US),New York (US),Angel,1,128000
District of Columbia (US),Washington (US),Angel,1,128000
Illinois (US),New York (US),Angel,2,1378000
Illinois (US),Washington (US),Angel,1,128000
Germany (EU),North Carolina (US),Angel,1,86250
North Carolina (US),United Kingdom (EU),Angel,1,86250
North Carolina (US),North Carolina (US),Angel,1,57500
Wisconsin (US),Wisconsin (US),Angel,2,850000
Missouri (US),Missouri (US),Angel,1,1060000
Japan (Else),Malaysia (Else),Angel,1,500000
New Hampshire (US),New York (US),Angel,1,1100000
Connecticut (US),Connecticut (US),Angel,1,1495092
California (US),Canada (Else),Angel,2,1140833
Canada (Else),Texas (US),Angel,1,1066667
Georgia (US),Singapore (Else),Angel,1,856000
Argentina (Else),New York (US),Angel,1,450000
Argentina (Else),Argentina (Else),Angel,1,385714
California (US),Nevada (US),Angel,1,100000
Georgia (US),Georgia (US),Angel,2,1550260
Canada (Else),Colorado (US),Angel,1,72500
Canada (Else),Connecticut (US),Angel,1,72500
Canada (Else),Massachusetts (US),Angel,2,328750
Canada (Else),New York (US),Angel,1,108750
Colorado (US),Connecticut (US),Angel,1,72500
Colorado (US),Massachusetts (US),Angel,1,217500
Connecticut (US),Massachusetts (US),Angel,1,217500
Massachusetts (US),New York (US),Angel,1,253750
California (US),Kansas (US),Angel,1,3000000
New York (US),Virginia (US),Angel,1,1020000
Virginia (US),Virginia (US),Angel,1,680000
India (Else),Massachusetts (US),Angel,1,92857
India (Else),Pennsylvania (US),Angel,1,92857
India (Else),Virginia (US),Angel,1,92857
India (Else),Washington (US),Angel,1,510714
Massachusetts (US),Pennsylvania (US),Angel,2,204107
Massachusetts (US),Virginia (US),Angel,1,92857
Massachusetts (US),Washington (US),Angel,1,510714
Pennsylvania (US),Virginia (US),Angel,1,92857
Pennsylvania (US),Washington (US),Angel,1,510714
Virginia (US),Washington (US),Angel,1,510714
Illinois (US),Sweden (EU),Angel,1,1250000
New York (US),Sweden (EU),Angel,1,1250000
California (US),Egypt (Else),Angel,1,200000
California (US),Jordan (Else),Angel,1,150000
California (US),United Arab Emirates (Else),Angel,1,150000
Egypt (Else),Jordan (Else),Angel,1,150000
Egypt (Else),United Arab Emirates (Else),Angel,1,150000
Jordan (Else),United Arab Emirates (Else),Angel,1,100000
Egypt (Else),Egypt (Else),Angel,1,100000
Costa Rica (Else),New York (US),Angel,1,35000
Nebraska (US),New York (US),Angel,1,320000
Nebraska (US),Nebraska (US),Angel,1,182857
California (US),Hungary (EU),Angel,2,405000
California (US),Japan (Else),Angel,2,4455556
Japan (Else),United Kingdom (EU),Angel,1,2200000
Belgium (EU),North Carolina (US),Angel,1,200000
Belgium (EU),Pennsylvania (US),Angel,1,200000
North Carolina (US),Pennsylvania (US),Angel,1,200000
Hungary (EU),New Jersey (US),Angel,1,5000
Hungary (EU),Texas (US),Angel,1,5000
New Jersey (US),Texas (US),Angel,1,5000
Indiana (US),Indiana (US),Angel,1,800000
California (US),Israel (Else),Angel,1,250000
Israel (Else),New York (US),Angel,1,250000
Norway (EU),Norway (EU),Angel,1,500000
Delaware (US),Massachusetts (US),Angel,1,900000
Delaware (US),Florida (US),Angel,1,1000000
California (US),Utah (US),Angel,1,2000000
Arizona (US),Arizona (US),Angel,1,690000
Brazil (Else),United Arab Emirates (Else),Angel,1,1200000
United Arab Emirates (Else),United Arab Emirates (Else),Angel,1,800000
California (US),Switzerland (EU),Angel,1,1300000
Canada (Else),Pennsylvania (US),Angel,1,74167
Canada (Else),United States (US),Angel,1,74167
Massachusetts (US),United States (US),Angel,1,111250
Missouri (US),Tennessee (US),Angel,1,96000
Tennessee (US),Tennessee (US),Angel,1,64000
Japan (Else),New York (US),Angel,1,288889
California (US),California (US),Convertible Note,15,13870788
New York (US),New York (US),Convertible Note,3,1690000
Michigan (US),Michigan (US),Convertible Note,1,250000
California (US),Illinois (US),Convertible Note,1,2800000
California (US),Ireland (EU),Convertible Note,2,1175000
California (US),Massachusetts (US),Convertible Note,2,775000
California (US),New York (US),Convertible Note,4,1770000
Ireland (EU),Massachusetts (US),Convertible Note,1,250000
Ireland (EU),New York (US),Convertible Note,2,2175000
Massachusetts (US),New York (US),Convertible Note,1,375000
California (US),Singapore (Else),Convertible Note,1,2187500
California (US),South Korea (Else),Convertible Note,1,2187500
California (US),Switzerland (EU),Convertible Note,1,2187500
California (US),United Kingdom (EU),Convertible Note,2,3345500
Singapore (Else),South Korea (Else),Convertible Note,1,875000
Singapore (Else),Switzerland (EU),Convertible Note,1,875000
Singapore (Else),United Kingdom (EU),Convertible Note,1,875000
South Korea (Else),Switzerland (EU),Convertible Note,1,875000
South Korea (Else),United Kingdom (EU),Convertible Note,1,875000
Switzerland (EU),United Kingdom (EU),Convertible Note,1,875000
New York (US),North Carolina (US),Convertible Note,1,121500
New York (US),Wisconsin (US),Convertible Note,1,182250
North Carolina (US),Wisconsin (US),Convertible Note,1,182250
Wisconsin (US),Wisconsin (US),Convertible Note,1,121500
Florida (US),Ireland (EU),Convertible Note,1,1200000
Florida (US),New York (US),Convertible Note,1,1800000
Florida (US),Virginia (US),Convertible Note,1,1200000
Ireland (EU),Virginia (US),Convertible Note,1,1200000
New York (US),Virginia (US),Convertible Note,1,1800000
Texas (US),Texas (US),Convertible Note,1,100000
Illinois (US),Illinois (US),Convertible Note,1,187000
Maryland (US),Maryland (US),Convertible Note,2,2300000
Michigan (US),Texas (US),Convertible Note,1,550000
Pennsylvania (US),Pennsylvania (US),Convertible Note,2,2710000
California (US),Georgia (US),Convertible Note,1,745000
California (US),District of Columbia (US),Convertible Note,1,100000
California (US),Colorado (US),Convertible Note,1,560000
Colorado (US),New York (US),Convertible Note,1,420000
Colorado (US),Colorado (US),Convertible Note,1,280000
Maryland (US),Virginia (US),Convertible Note,1,1750000
Massachusetts (US),Massachusetts (US),Convertible Note,1,100000
California (US),Greece (EU),Corporate Round,1,16100637
California (US),Illinois (US),Corporate Round,1,16100637
California (US),India (Else),Corporate Round,1,16100637
California (US),New York (US),Corporate Round,1,16100637
Greece (EU),Illinois (US),Corporate Round,1,16100637
Greece (EU),India (Else),Corporate Round,1,16100637
Greece (EU),New York (US),Corporate Round,1,16100637
Illinois (US),India (Else),Corporate Round,1,16100637
Illinois (US),New York (US),Corporate Round,1,16100637
India (Else),New York (US),Corporate Round,1,16100637
California (US),Utah (US),Debt Financing,2,8963333
Utah (US),Utah (US),Debt Financing,1,420000
Canada (Else),Finland (EU),Debt Financing,1,270000
California (US),France (EU),Debt Financing,1,2265000
California (US),New York (US),Debt Financing,11,939579286
France (EU),New York (US),Debt Financing,1,1510000
California (US),California (US),Debt Financing,18,165176986
California (US),Michigan (US),Debt Financing,2,3788000
California (US),Texas (US),Debt Financing,3,239121333
Michigan (US),Texas (US),Debt Financing,1,394000
Florida (US),New York (US),Debt Financing,2,50000000
Florida (US),Nevada (US),Debt Financing,1,40000000
Nevada (US),New York (US),Debt Financing,2,40020000
New York (US),Texas (US),Debt Financing,2,818303
New York (US),Washington (US),Debt Financing,2,19661160
Texas (US),Washington (US),Debt Financing,1,259152
New York (US),New York (US),Debt Financing,8,520782061
Washington (US),Washington (US),Debt Financing,2,1100000
Michigan (US),Michigan (US),Debt Financing,1,1210000
Illinois (US),Massachusetts (US),Debt Financing,1,3000000
Illinois (US),North Carolina (US),Debt Financing,1,2250000
Illinois (US),Wisconsin (US),Debt Financing,1,2250000
Massachusetts (US),North Carolina (US),Debt Financing,3,116392857
Massachusetts (US),Wisconsin (US),Debt Financing,1,2250000
North Carolina (US),Wisconsin (US),Debt Financing,1,1500000
Illinois (US),Illinois (US),Debt Financing,1,1500000
Massachusetts (US),Massachusetts (US),Debt Financing,4,14846498
Minnesota (US),Wisconsin (US),Debt Financing,1,10640000
California (US),India (Else),Debt Financing,1,3471662
California (US),North Carolina (US),Debt Financing,2,32185948
India (Else),North Carolina (US),Debt Financing,1,3471662
Maine (US),Massachusetts (US),Debt Financing,1,2872388
California (US),United Kingdom (EU),Debt Financing,2,43030000
California (US),Massachusetts (US),Debt Financing,2,40614286
California (US),Pennsylvania (US),Debt Financing,1,28714286
