from,to,round,deals,value
California (US),China (Else),Undisclosed,1,1366667
California (US),India (Else),Undisclosed,1,1366667
California (US),Japan (Else),Undisclosed,1,2050000
California (US),South Korea (Else),Undisclosed,1,1366667
China (Else),India (Else),Undisclosed,1,1366667
China (Else),Japan (Else),Undisclosed,1,2050000
China (Else),South Korea (Else),Undisclosed,1,1366667
India (Else),Japan (Else),Undisclosed,2,28936276
India (Else),South Korea (Else),Undisclosed,1,1366667
Japan (Else),South Korea (Else),Undisclosed,1,2050000
Japan (Else),Japan (Else),Undisclosed,1,1366667
China (Else),Indonesia (Else),Equity Crowdfunding,1,1000000
China (Else),New York (US),Equity Crowdfunding,1,1500000
Indonesia (Else),New York (US),Equity Crowdfunding,1,1500000
New York (US),New York (US),Equity Crowdfunding,1,1000000
Indonesia (Else),Japan (Else),Seed,2,5200000
Indonesia (Else),Singapore (Else),Seed,8,16478173
Indonesia (Else),Indonesia (Else),Seed,8,10909524
Malaysia (Else),Singapore (Else),Seed,5,5229996
Malaysia (Else),Malaysia (Else),Seed,7,2884989
South Korea (Else),South Korea (Else),Seed,59,92442401
Indonesia (Else),Vietnam (Else),Seed,3,1757143
Indonesia (Else),Japan (Else),Series A,7,28426341
Indonesia (Else),Singapore (Else),Series A,14,73035865
California (US),Indonesia (Else),Series A,10,67935165
Colorado (US),Indonesia (Else),Series A,1,1714286
Colorado (US),Singapore (Else),Series A,1,1142857
Colorado (US),The Netherlands (EU),Series A,3,16767857
Indonesia (Else),The Netherlands (EU),Series A,1,1714286
Singapore (Else),The Netherlands (EU),Series A,2,8031746
Indonesia (Else),Indonesia (Else),Series A,13,61147643
Indonesia (Else),New York (US),Series A,3,23700000
Indonesia (Else),Switzerland (EU),Series A,1,9000000
Singapore (Else),Switzerland (EU),Series A,4,43738095
District of Columbia (US),Indonesia (Else),Series A,1,16450579
India (Else),Indonesia (Else),Series A,2,5752381
India (Else),Malaysia (Else),Series A,1,1666667
Indonesia (Else),South Korea (Else),Series A,1,12307692
Japan (Else),South Korea (Else),Series A,9,70578664
India (Else),Indonesia (Else),Series B,6,58039683
Japan (Else),Thailand (Else),Series B,1,7000000
Brazil (Else),Indonesia (Else),Series B,1,10928571
Indonesia (Else),New York (US),Series B,4,39988095
Indonesia (Else),United Kingdom (EU),Series B,1,10928571
Indonesia (Else),Indonesia (Else),Series B,7,51452381
Indonesia (Else),Japan (Else),Series B,4,48964286
Costa Rica (Else),India (Else),Series B,1,6857143
Costa Rica (Else),Indonesia (Else),Series B,1,10285714
Costa Rica (Else),Singapore (Else),Series B,1,10285714
Costa Rica (Else),South Korea (Else),Series B,1,6857143
Indonesia (Else),South Korea (Else),Series B,5,99277259
China (Else),Ukraine (Else),Series C,1,38611111
India (Else),Ukraine (Else),Series C,1,15444444
Singapore (Else),Ukraine (Else),Series C,1,23166667
Ukraine (Else),United Kingdom (EU),Series C,1,15444444
California (US),Indonesia (Else),Series C,4,30950649
California (US),Ireland (EU),Series C,3,113236364
California (US),Kansas (US),Series C,3,31236364
California (US),Philippines (Else),Series C,2,13236364
California (US),Thailand (Else),Series C,2,11314286
China (Else),Indonesia (Else),Series C,2,10690909
China (Else),Ireland (EU),Series C,3,110690909
China (Else),Kansas (US),Series C,2,10690909
China (Else),Philippines (Else),Series C,2,10690909
China (Else),Thailand (Else),Series C,1,5600000
China (Else),Washington (US),Series C,2,16076190
Indonesia (Else),Ireland (EU),Series C,2,10690909
Indonesia (Else),Kansas (US),Series C,2,10690909
Indonesia (Else),Philippines (Else),Series C,2,10690909
Indonesia (Else),Singapore (Else),Series C,4,37262338
Indonesia (Else),Switzerland (EU),Series C,2,10690909
Indonesia (Else),Thailand (Else),Series C,2,11314286
Indonesia (Else),Washington (US),Series C,1,5600000
Ireland (EU),Kansas (US),Series C,2,10690909
Ireland (EU),Philippines (Else),Series C,2,10690909
Ireland (EU),Singapore (Else),Series C,3,110690909
Ireland (EU),Switzerland (EU),Series C,2,10690909
Ireland (EU),Thailand (Else),Series C,1,5600000
Ireland (EU),Washington (US),Series C,1,5600000
Kansas (US),Philippines (Else),Series C,2,10690909
Kansas (US),Singapore (Else),Series C,2,10690909
Kansas (US),Switzerland (EU),Series C,3,22690909
Kansas (US),Thailand (Else),Series C,1,5600000
Kansas (US),Washington (US),Series C,1,5600000
Philippines (Else),Singapore (Else),Series C,2,10690909
Philippines (Else),Switzerland (EU),Series C,2,10690909
Philippines (Else),Thailand (Else),Series C,1,5600000
Philippines (Else),Washington (US),Series C,1,5600000
Singapore (Else),Thailand (Else),Series C,2,14171429
Switzerland (EU),Thailand (Else),Series C,1,5600000
Thailand (Else),Washington (US),Series C,1,5600000
California (US),Germany (EU),Series E,4,391104238
California (US),Indonesia (Else),Series E,1,409090909
China (Else),France (EU),Series E,1,681818182
China (Else),Germany (EU),Series E,1,681818182
China (Else),Indonesia (Else),Series E,1,818181818
France (EU),Germany (EU),Series E,1,272727273
France (EU),Indonesia (Else),Series E,1,409090909
France (EU),Singapore (Else),Series E,2,462032086
Germany (EU),Indonesia (Else),Series E,1,409090909
Germany (EU),Singapore (Else),Series E,1,409090909
Indonesia (Else),Singapore (Else),Series E,1,545454545
Indonesia (Else),Indonesia (Else),Series E,1,272727273
California (US),China (Else),Series F,3,1068571429
China (Else),Singapore (Else),Series G,1,733333333
China (Else),United Kingdom (EU),Series G,1,733333333
Singapore (Else),United Kingdom (EU),Series G,1,733333333
Indonesia (Else),Japan (Else),Series Unknown,2,31208333
Indonesia (Else),Switzerland (EU),Series Unknown,1,7875000
Japan (Else),Switzerland (EU),Series Unknown,1,5250000
Indonesia (Else),Indonesia (Else),Series Unknown,1,5250000
Ireland (EU),Ireland (EU),Angel,2,884003
New Jersey (US),United Kingdom (EU),Convertible Note,1,150000
Massachusetts (US),United Kingdom (EU),Debt Financing,3,82258075
Massachusetts (US),Massachusetts (US),Debt Financing,1,38109175
Australia (Else),France (EU),Debt Financing,1,525000000
Australia (Else),The Netherlands (EU),Debt Financing,1,262500000
California (US),Sweden (EU),Grant,1,120000
Belgium (EU),United Kingdom (EU),Grant,1,1490415
Germany (EU),Italy (EU),Post IPO Debt,1,461531077
Germany (EU),North Carolina (US),Post IPO Debt,2,25461531077
Germany (EU),United Kingdom (EU),Post IPO Debt,1,461531077
Italy (EU),North Carolina (US),Post IPO Debt,1,461531077
Italy (EU),United Kingdom (EU),Post IPO Debt,1,461531077
North Carolina (US),United Kingdom (EU),Post IPO Debt,1,461531077
France (EU),New York (US),Post IPO Equity,1,37508721
Ireland (EU),Ireland (EU),Pre Seed,1,34758
Ireland (EU),Pennsylvania (US),Private Equity,1,23240410
Russian Federation (Else),United Arab Emirates (Else),Seed,3,3286450
Ireland (EU),Ireland (EU),Seed,11,18950603
Ireland (EU),United Kingdom (EU),Seed,4,4702235
Canada (Else),Cayman Islands (Else),Seed,1,1000000
Canada (Else),Connecticut (US),Seed,4,4433333
Cayman Islands (Else),Connecticut (US),Seed,1,1000000
Cayman Islands (Else),New York (US),Seed,2,3500000
China (Else),Connecticut (US),Seed,5,5962908
Connecticut (US),New York (US),Seed,22,29363917
California (US),Isle of Man (Else),Seed,5,9378333
California (US),Malta (EU),Seed,3,15836667
Isle of Man (Else),Malta (EU),Seed,1,4920000
Isle of Man (Else),United Kingdom (EU),Seed,6,14465376
Malta (EU),United Kingdom (EU),Seed,1,7380000
Ireland (EU),Michigan (US),Seed,2,1650725
Michigan (US),New York (US),Seed,15,22453713
Ireland (EU),Singapore (Else),Seed,1,1180350
Ireland (EU),Isle of Man (Else),Seed,1,914337
Ireland (EU),New Jersey (US),Seed,2,2761230
Isle of Man (Else),New Jersey (US),Seed,1,457169
Belgium (EU),Ireland (EU),Seed,1,3232214
Ireland (EU),Nevada (US),Seed,1,1132503
Singapore (Else),Texas (US),Seed,7,2241250
California (US),Ireland (EU),Series A,7,85613758
Ireland (EU),Ireland (EU),Series A,2,8922341
Ireland (EU),New York (US),Series A,3,11994444
Ireland (EU),The Netherlands (EU),Series A,1,8800000
Ireland (EU),United Kingdom (EU),Series A,3,8442492
France (EU),Norway (EU),Series A,1,8000000
India (Else),Norway (EU),Series A,1,8000000
India (Else),The Netherlands (EU),Series A,1,8000000
Norway (EU),The Netherlands (EU),Series A,1,8000000
Germany (EU),Ireland (EU),Series A,1,5460850
Ireland (EU),North Carolina (US),Series A,1,2792083
North Carolina (US),United Kingdom (EU),Series A,3,31125417
District of Columbia (US),The Netherlands (EU),Series A,3,22935834
Ireland (EU),New Jersey (US),Series A,1,1273481
Massachusetts (US),Washington (US),Series B,10,165389103
Belgium (EU),France (EU),Series C,1,16545738
Belgium (EU),Minnesota (US),Series C,1,16545738
California (US),Minnesota (US),Series C,3,63104321
France (EU),Minnesota (US),Series C,1,16545738
Minnesota (US),The Netherlands (EU),Series C,1,16545738
Belgium (EU),Ireland (EU),Series Unknown,1,3600000
Ireland (EU),Ireland (EU),Series Unknown,8,52225440
Connecticut (US),Ireland (EU),Series Unknown,1,2276906
Connecticut (US),United Kingdom (EU),Series Unknown,1,2276906
Ireland (EU),United Kingdom (EU),Series Unknown,6,93172431
Ireland (EU),New Jersey (US),Series Unknown,1,1228773
Ireland (EU),Massachusetts (US),Series Unknown,1,46637495
Ireland (EU),Spain (EU),Series Unknown,1,1343034
Ireland (EU),Virginia (US),Series Unknown,1,3397508
California (US),Ireland (EU),Series Unknown,2,79809524
New York (US),Wyoming (US),Initial Coin Offering,1,13255746
Israel (Else),Israel (Else),Convertible Note,2,1655000
Israel (Else),New York (US),Convertible Note,2,2450000
Brazil (Else),California (US),Convertible Note,3,4501905
Brazil (Else),Israel (Else),Convertible Note,1,1514286
Brazil (Else),Japan (Else),Convertible Note,1,1514286
Brazil (Else),South Korea (Else),Convertible Note,1,1514286
California (US),Israel (Else),Convertible Note,2,6103571
California (US),Japan (Else),Convertible Note,2,3378571
California (US),South Korea (Else),Convertible Note,2,3466071
Israel (Else),Japan (Else),Convertible Note,1,1514286
Israel (Else),South Korea (Else),Convertible Note,1,1514286
Japan (Else),South Korea (Else),Convertible Note,1,1514286
Italy (EU),Italy (EU),Convertible Note,1,2000000
California (US),New York (US),Convertible Note,18,118176095
Israel (Else),North Carolina (US),Corporate Round,1,2500000
Germany (EU),Serbia (Else),Corporate Round,1,1500000
Belgium (EU),Israel (Else),Grant,1,1666667
Belgium (EU),Ohio (US),Grant,1,1666667
Israel (Else),Ohio (US),Grant,1,1666667
Israel (Else),Massachusetts (US),Non Equity Assistance,1,300000
Canada (Else),Ireland (EU),Non Equity Assistance,1,17678
Israel (Else),Israel (Else),Post IPO Equity,3,41500000
California (US),Florida (US),Post IPO Equity,2,66457143
Florida (US),New York (US),Post IPO Equity,3,77790476
California (US),Massachusetts (US),Pre Seed,11,7126484
Canada (Else),Massachusetts (US),Pre Seed,2,683333
Massachusetts (US),New York (US),Pre Seed,10,3869682
Massachusetts (US),Massachusetts (US),Pre Seed,8,4008722
Israel (Else),Israel (Else),Pre Seed,3,1684796
Israel (Else),New York (US),Pre Seed,5,3003333
Israel (Else),United Kingdom (EU),Pre Seed,1,246667
California (US),Israel (Else),Pre Seed,4,6520000
Australia (Else),Israel (Else),Seed,2,4300000
Israel (Else),Israel (Else),Seed,35,123042857
Germany (EU),Italy (EU),Seed,5,7060872
Italy (EU),United Kingdom (EU),Seed,6,7208890
Finland (EU),Israel (Else),Seed,1,2400000
California (US),Israel (Else),Seed,28,96220957
California (US),Connecticut (US),Seed,33,63971398
Connecticut (US),Israel (Else),Seed,4,8599099
Massachusetts (US),United Kingdom (EU),Seed,21,41848264
California (US),Delaware (US),Seed,9,21075631
California (US),United States (US),Seed,22,46152699
Canada (Else),Delaware (US),Seed,2,2022222
Delaware (US),Texas (US),Seed,1,1200000
Delaware (US),United States (US),Seed,1,1200000
Texas (US),United States (US),Seed,6,5663848
Colorado (US),Florida (US),Seed,3,3177273
Colorado (US),Kansas (US),Seed,1,727273
Colorado (US),Switzerland (EU),Seed,1,1818182
Florida (US),Germany (EU),Seed,2,2973262
Florida (US),Kansas (US),Seed,1,727273
Florida (US),Switzerland (EU),Seed,2,5384848
Germany (EU),Kansas (US),Seed,1,1090909
Kansas (US),New York (US),Seed,3,2793766
Kansas (US),Switzerland (EU),Seed,2,2961039
France (EU),Israel (Else),Seed,3,10660714
Israel (Else),New York (US),Seed,17,25763258
Israel (Else),Singapore (Else),Seed,9,45150000
Hong Kong (Else),Israel (Else),Seed,1,4000000
Israel (Else),Massachusetts (US),Seed,5,10282432
Israel (Else),New Jersey (US),Seed,4,5519167
Illinois (US),Israel (Else),Seed,3,5366667
Illinois (US),New Jersey (US),Seed,4,4760256
China (Else),Israel (Else),Seed,1,2000000
Israel (Else),The Netherlands (EU),Seed,3,2275000
Illinois (US),United Kingdom (EU),Seed,11,16508393
New York (US),The Netherlands (EU),Seed,8,10012446
Singapore (Else),The Netherlands (EU),Seed,7,4881773
Israel (Else),Japan (Else),Seed,2,10400000
Israel (Else),South Korea (Else),Seed,1,6400000
Japan (Else),South Korea (Else),Seed,5,15246670
California (US),Virginia (US),Seed,17,31261000
California (US),Israel (Else),Series A,33,272830418
Israel (Else),New York (US),Series A,21,182900777
Israel (Else),Israel (Else),Series A,33,179211631
Germany (EU),Israel (Else),Series A,9,60188007
Hong Kong (Else),Israel (Else),Series A,5,16229167
Connecticut (US),Israel (Else),Series A,2,6225000
Israel (Else),Japan (Else),Series A,3,20183333
Brazil (Else),China (Else),Series A,2,7419444
Brazil (Else),Connecticut (US),Series A,1,1375000
Brazil (Else),Hong Kong (Else),Series A,1,2062500
Brazil (Else),Israel (Else),Series A,2,3041667
Israel (Else),United Kingdom (EU),Series A,5,27933333
Bulgaria (EU),California (US),Series A,2,8700000
Bulgaria (EU),Israel (Else),Series A,1,1500000
Brazil (Else),Texas (US),Series A,2,6090476
Italy (EU),United Kingdom (EU),Series A,7,43127727
Israel (Else),Missouri (US),Series A,3,9833333
Israel (Else),Massachusetts (US),Series A,9,106741228
Israel (Else),Singapore (Else),Series A,10,55836203
Massachusetts (US),Singapore (Else),Series A,7,62370635
Florida (US),Germany (EU),Series A,6,37648854
Florida (US),Israel (Else),Series A,3,30925162
Ireland (EU),Israel (Else),Series A,1,1416667
Ireland (EU),Singapore (Else),Series A,2,4416667
Ireland (EU),Switzerland (EU),Series A,1,1416667
Colorado (US),Israel (Else),Series A,2,11057100
Czech Republic (EU),Israel (Else),Series A,1,8250000
Czech Republic (EU),New York (US),Series A,4,41388889
Hong Kong (Else),The Netherlands (EU),Series A,2,29571429
Israel (Else),The Netherlands (EU),Series A,1,3500000
Israel (Else),South Korea (Else),Series A,2,7800000
Australia (Else),Israel (Else),Series A,1,7000000
China (Else),Spain (EU),Series A,1,1600000
Israel (Else),Spain (EU),Series A,3,23702791
Guernsey (Else),Israel (Else),Series A,1,4500000
Australia (Else),Maryland (US),Series A,1,16500000
California (US),Maryland (US),Series A,18,147096989
Illinois (US),Israel (Else),Series A,4,12323809
Illinois (US),Missouri (US),Series A,9,52102153
New York (US),Russian Federation (Else),Series A,3,13181818
Portugal (EU),Russian Federation (Else),Series A,1,4000000
California (US),Israel (Else),Series B,34,479781867
Israel (Else),Japan (Else),Series B,2,22009091
Israel (Else),Israel (Else),Series B,21,221239394
California (US),West Virginia (US),Series B,1,5000000
Israel (Else),New York (US),Series B,21,342156207
Israel (Else),West Virginia (US),Series B,1,5000000
New York (US),West Virginia (US),Series B,1,5000000
Germany (EU),Israel (Else),Series B,10,129012626
China (Else),Israel (Else),Series B,7,74783333
Israel (Else),New Jersey (US),Series B,1,20000000
Israel (Else),United Kingdom (EU),Series B,9,95734848
New Jersey (US),New York (US),Series B,7,97182897
New Jersey (US),United Kingdom (EU),Series B,5,61894880
Israel (Else),Singapore (Else),Series B,10,132346320
Hong Kong (Else),Israel (Else),Series B,6,75357143
Israel (Else),Massachusetts (US),Series B,11,150961905
California (US),Cayman Islands (Else),Series B,9,181379667
California (US),Luxembourg (EU),Series B,6,64625566
